0 , scm , 1.0 , 0.0 , enl-wh , 1.0 , 0.0 , enl-nw , 1.0 , 0.0 , lev , 1.0 , 0.0 , scm::scm , 0.0 , 0.0 , scm::enl-wh , 0.0 , 0.0 , scm::enl-nw , 0.0 , 0.0 , scm::lev , 0.0 , 0.0 , enl-wh::scm , 0.0 , 0.0 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , 0.0 , 0.0 , enl-wh::lev , 0.0 , 0.0 , enl-nw::scm , 0.0 , 0.0 , enl-nw::enl-wh , 0.0 , 0.0 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.0 , 0.0 , lev::scm , 0.0 , 0.0 , lev::enl-wh , 0.0 , 0.0 , lev::enl-nw , 0.0 , 0.0 , lev::lev , 0.0 , 0.0
480 , scm , 0.771333333333 , 0.0142319411237 , enl-wh , 0.872666666667 , 0.00780123447021 , enl-nw , 0.906 , 0.0095591724421 , lev , 0.548 , 0.00687669171105 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.101333333333 , 0.0156024689404 , scm::enl-nw , -0.134666666667 , 0.015021959235 , scm::lev , 0.223333333333 , 0.0184912391669 , enl-wh::scm , 0.101333333333 , 0.0156024689404 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0333333333333 , 0.00530548283836 , enl-wh::lev , 0.324666666667 , 0.0108675527928 , enl-nw::scm , 0.134666666667 , 0.015021959235 , enl-nw::enl-wh , 0.0333333333333 , 0.00530548283836 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.358 , 0.0132060592154 , lev::scm , -0.223333333333 , 0.0184912391669 , lev::enl-wh , -0.324666666667 , 0.0108675527928 , lev::enl-nw , -0.358 , 0.0132060592154 , lev::lev , 0.0 , 0.0
490 , scm , 0.769333333333 , 0.0122007892884 , enl-wh , 0.854666666667 , 0.0139798797218 , enl-nw , 0.892 , 0.0101192885125 , lev , 0.542 , 0.00998665776591 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0853333333333 , 0.0188294489603 , scm::enl-nw , -0.122666666667 , 0.0154190838946 , scm::lev , 0.227333333333 , 0.0157611806288 , enl-wh::scm , 0.0853333333333 , 0.0188294489603 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0373333333333 , 0.0112137481757 , enl-wh::lev , 0.312666666667 , 0.0160960082468 , enl-nw::scm , 0.122666666667 , 0.0154190838946 , enl-nw::enl-wh , 0.0373333333333 , 0.0112137481757 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.35 , 0.0156914697279 , lev::scm , -0.227333333333 , 0.0157611806288 , lev::enl-wh , -0.312666666667 , 0.0160960082468 , lev::enl-nw , -0.35 , 0.0156914697279 , lev::lev , 0.0 , 0.0
500 , scm , 0.732666666667 , 0.0229872750628 , enl-wh , 0.831333333333 , 0.020371366979 , enl-nw , 0.88 , 0.0095684667296 , lev , 0.562666666667 , 0.00926002959758 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0986666666667 , 0.0341612732871 , scm::enl-nw , -0.147333333333 , 0.0290664627924 , scm::lev , 0.17 , 0.029903548656 , enl-wh::scm , 0.0986666666667 , 0.0341612732871 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0486666666667 , 0.0203058101519 , enl-wh::lev , 0.268666666667 , 0.0189705424667 , enl-nw::scm , 0.147333333333 , 0.0290664627924 , enl-nw::enl-wh , 0.0486666666667 , 0.0203058101519 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.317333333333 , 0.0101747690846 , lev::scm , -0.17 , 0.029903548656 , lev::enl-wh , -0.268666666667 , 0.0189705424667 , lev::enl-nw , -0.317333333333 , 0.0101747690846 , lev::lev , 0.0 , 0.0
510 , scm , 0.74 , 0.0197089939988 , enl-wh , 0.854666666667 , 0.00804800412341 , enl-nw , 0.890666666667 , 0.0102617592889 , lev , 0.535333333333 , 0.00735552198717 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.114666666667 , 0.019040697155 , scm::enl-nw , -0.150666666667 , 0.0181467270797 , scm::lev , 0.204666666667 , 0.0198408482495 , enl-wh::scm , 0.114666666667 , 0.019040697155 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.036 , 0.0074117024585 , enl-wh::lev , 0.319333333333 , 0.0103480182393 , enl-nw::scm , 0.150666666667 , 0.0181467270797 , enl-nw::enl-wh , 0.036 , 0.0074117024585 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.355333333333 , 0.0113868019768 , lev::scm , -0.204666666667 , 0.0198408482495 , lev::enl-wh , -0.319333333333 , 0.0103480182393 , lev::enl-nw , -0.355333333333 , 0.0113868019768 , lev::lev , 0.0 , 0.0
520 , scm , 0.719333333333 , 0.0132486197744 , enl-wh , 0.823333333333 , 0.01599073806 , enl-nw , 0.867333333333 , 0.00886775264862 , lev , 0.554 , 0.00782020175926 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.104 , 0.0203917194523 , scm::enl-nw , -0.148 , 0.0140854534893 , scm::lev , 0.165333333333 , 0.0167296587377 , enl-wh::scm , 0.104 , 0.0203917194523 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.044 , 0.0175321926118 , enl-wh::lev , 0.269333333333 , 0.0197645398893 , enl-nw::scm , 0.148 , 0.0140854534893 , enl-nw::enl-wh , 0.044 , 0.0175321926118 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.313333333333 , 0.0112216721537 , lev::scm , -0.165333333333 , 0.0167296587377 , lev::enl-wh , -0.269333333333 , 0.0197645398893 , lev::enl-nw , -0.313333333333 , 0.0112216721537 , lev::lev , 0.0 , 0.0
530 , scm , 0.718666666667 , 0.0207175002067 , enl-wh , 0.820666666667 , 0.0113320260684 , enl-nw , 0.86 , 0.0133998341615 , lev , 0.552 , 0.00998665776591 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.102 , 0.0181646787903 , scm::enl-nw , -0.141333333333 , 0.0230143272606 , scm::lev , 0.166666666667 , 0.0237143494613 , enl-wh::scm , 0.102 , 0.0181646787903 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0393333333333 , 0.00981910458315 , enl-wh::lev , 0.268666666667 , 0.0169670705038 , enl-nw::scm , 0.141333333333 , 0.0230143272606 , enl-nw::enl-wh , 0.0393333333333 , 0.00981910458315 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.308 , 0.0191415777824 , lev::scm , -0.166666666667 , 0.0237143494613 , lev::enl-wh , -0.268666666667 , 0.0169670705038 , lev::enl-nw , -0.308 , 0.0191415777824 , lev::lev , 0.0 , 0.0
540 , scm , 0.686666666667 , 0.016101529718 , enl-wh , 0.804 , 0.0177338345794 , enl-nw , 0.854666666667 , 0.0087871960724 , lev , 0.537333333333 , 0.00689390498382 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.117333333333 , 0.0241010219547 , scm::enl-nw , -0.168 , 0.0174151913251 , scm::lev , 0.149333333333 , 0.0153323671193 , enl-wh::scm , 0.117333333333 , 0.0241010219547 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0506666666667 , 0.0149507834553 , enl-wh::lev , 0.266666666667 , 0.0172991115165 , enl-nw::scm , 0.168 , 0.0174151913251 , enl-nw::enl-wh , 0.0506666666667 , 0.0149507834553 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.317333333333 , 0.00972815691881 , lev::scm , -0.149333333333 , 0.0153323671193 , lev::enl-wh , -0.266666666667 , 0.0172991115165 , lev::enl-nw , -0.317333333333 , 0.00972815691881 , lev::lev , 0.0 , 0.0
550 , scm , 0.724666666667 , 0.0178852308199 , enl-wh , 0.827333333333 , 0.00802588405192 , enl-nw , 0.863333333333 , 0.00814680123548 , lev , 0.542 , 0.00924722180501 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.102666666667 , 0.0185823492515 , scm::enl-nw , -0.138666666667 , 0.0201960758931 , scm::lev , 0.182666666667 , 0.021508998978 , enl-wh::scm , 0.102666666667 , 0.0185823492515 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.036 , 0.00898393628156 , enl-wh::lev , 0.285333333333 , 0.0129569086391 , enl-nw::scm , 0.138666666667 , 0.0201960758931 , enl-nw::enl-wh , 0.036 , 0.00898393628156 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.321333333333 , 0.0112295905403 , lev::scm , -0.182666666667 , 0.021508998978 , lev::enl-wh , -0.285333333333 , 0.0129569086391 , lev::enl-nw , -0.321333333333 , 0.0112295905403 , lev::lev , 0.0 , 0.0
560 , scm , 0.708 , 0.0209380037253 , enl-wh , 0.812 , 0.014489843186 , enl-nw , 0.844666666667 , 0.0114645992968 , lev , 0.554666666667 , 0.0101046377324 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.104 , 0.0256090261865 , scm::enl-nw , -0.136666666667 , 0.0242334326759 , scm::lev , 0.153333333333 , 0.0225815394942 , enl-wh::scm , 0.104 , 0.0256090261865 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0326666666667 , 0.0113320260684 , enl-wh::lev , 0.257333333333 , 0.0198542839859 , enl-nw::scm , 0.136666666667 , 0.0242334326759 , enl-nw::enl-wh , 0.0326666666667 , 0.0113320260684 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.29 , 0.0163299316186 , lev::scm , -0.153333333333 , 0.0225815394942 , lev::enl-wh , -0.257333333333 , 0.0198542839859 , lev::enl-nw , -0.29 , 0.0163299316186 , lev::lev , 0.0 , 0.0
570 , scm , 0.697333333333 , 0.018937714673 , enl-wh , 0.783333333333 , 0.0131543542995 , enl-nw , 0.820666666667 , 0.012665497022 , lev , 0.539333333333 , 0.00720904781302 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.086 , 0.0248157655981 , scm::enl-nw , -0.123333333333 , 0.0226208687654 , scm::lev , 0.158 , 0.0190484761712 , enl-wh::scm , 0.086 , 0.0248157655981 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0373333333333 , 0.0134483924415 , enl-wh::lev , 0.244 , 0.0141672548897 , enl-nw::scm , 0.123333333333 , 0.0226208687654 , enl-nw::enl-wh , 0.0373333333333 , 0.0134483924415 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.281333333333 , 0.01352747547 , lev::scm , -0.158 , 0.0190484761712 , lev::enl-wh , -0.244 , 0.0141672548897 , lev::enl-nw , -0.281333333333 , 0.01352747547 , lev::lev , 0.0 , 0.0
580 , scm , 0.678666666667 , 0.0194791436423 , enl-wh , 0.791333333333 , 0.013560290612 , enl-nw , 0.82 , 0.011352924244 , lev , 0.536 , 0.00651835016618 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.112666666667 , 0.0256552644226 , scm::enl-nw , -0.141333333333 , 0.0245830414295 , scm::lev , 0.142666666667 , 0.0230259113303 , enl-wh::scm , 0.112666666667 , 0.0256552644226 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0286666666667 , 0.00717196186807 , enl-wh::lev , 0.255333333333 , 0.0115418722404 , enl-nw::scm , 0.141333333333 , 0.0245830414295 , enl-nw::enl-wh , 0.0286666666667 , 0.00717196186807 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.284 , 0.00878382351573 , lev::scm , -0.142666666667 , 0.0230259113303 , lev::enl-wh , -0.255333333333 , 0.0115418722404 , lev::enl-nw , -0.284 , 0.00878382351573 , lev::lev , 0.0 , 0.0
590 , scm , 0.655333333333 , 0.01602405599 , enl-wh , 0.765333333333 , 0.00903655129235 , enl-nw , 0.803333333333 , 0.0117252497407 , lev , 0.544 , 0.00697933457509 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.11 , 0.0166533279957 , scm::enl-nw , -0.148 , 0.0198483136703 , scm::lev , 0.111333333333 , 0.0145408746999 , enl-wh::scm , 0.11 , 0.0166533279957 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.038 , 0.00743564986325 , enl-wh::lev , 0.221333333333 , 0.00741569906297 , enl-nw::scm , 0.148 , 0.0198483136703 , enl-nw::enl-wh , 0.038 , 0.00743564986325 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.259333333333 , 0.0114101968691 , lev::scm , -0.111333333333 , 0.0145408746999 , lev::enl-wh , -0.221333333333 , 0.00741569906297 , lev::enl-nw , -0.259333333333 , 0.0114101968691 , lev::lev , 0.0 , 0.0
600 , scm , 0.662666666667 , 0.0174729420449 , enl-wh , 0.761333333333 , 0.0171494519943 , enl-nw , 0.805333333333 , 0.0169670705038 , lev , 0.534666666667 , 0.009374512333 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0986666666667 , 0.0190873236973 , scm::enl-nw , -0.142666666667 , 0.0188671770642 , scm::lev , 0.128 , 0.0205523721259 , enl-wh::scm , 0.0986666666667 , 0.0190873236973 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.044 , 0.0141985914794 , enl-wh::lev , 0.226666666667 , 0.0225224168166 , enl-nw::scm , 0.142666666667 , 0.0188671770642 , enl-nw::enl-wh , 0.044 , 0.0141985914794 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.270666666667 , 0.02079458619 , lev::scm , -0.128 , 0.0205523721259 , lev::enl-wh , -0.226666666667 , 0.0225224168166 , lev::enl-nw , -0.270666666667 , 0.02079458619 , lev::lev , 0.0 , 0.0
610 , scm , 0.674 , 0.0214331000506 , enl-wh , 0.782666666667 , 0.0118684143532 , enl-nw , 0.814666666667 , 0.009374512333 , lev , 0.537333333333 , 0.00785799899136 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.108666666667 , 0.020129948207 , scm::enl-nw , -0.140666666667 , 0.0230452051733 , scm::lev , 0.136666666667 , 0.0205624613025 , enl-wh::scm , 0.108666666667 , 0.020129948207 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.032 , 0.00812130257752 , enl-wh::lev , 0.245333333333 , 0.0131948362515 , enl-nw::scm , 0.140666666667 , 0.0230452051733 , enl-nw::enl-wh , 0.032 , 0.00812130257752 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.277333333333 , 0.0108101461257 , lev::scm , -0.136666666667 , 0.0205624613025 , lev::enl-wh , -0.245333333333 , 0.0131948362515 , lev::enl-nw , -0.277333333333 , 0.0108101461257 , lev::lev , 0.0 , 0.0
620 , scm , 0.653333333333 , 0.018102588315 , enl-wh , 0.73 , 0.0162480768093 , enl-nw , 0.793333333333 , 0.0147170850576 , lev , 0.56 , 0.01192569588 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0766666666667 , 0.0212637754914 , scm::enl-nw , -0.14 , 0.016465452047 , scm::lev , 0.0933333333333 , 0.0201696508352 , enl-wh::scm , 0.0766666666667 , 0.0212637754914 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0633333333333 , 0.0135537339395 , enl-wh::lev , 0.17 , 0.0204830553276 , enl-nw::scm , 0.14 , 0.016465452047 , enl-nw::enl-wh , 0.0633333333333 , 0.0135537339395 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.233333333333 , 0.0187774490438 , lev::scm , -0.0933333333333 , 0.0201696508352 , lev::enl-wh , -0.17 , 0.0204830553276 , lev::enl-nw , -0.233333333333 , 0.0187774490438 , lev::lev , 0.0 , 0.0
630 , scm , 0.707333333333 , 0.0149507834553 , enl-wh , 0.755333333333 , 0.0134945805309 , enl-nw , 0.798 , 0.0107991769234 , lev , 0.551333333333 , 0.00942180292568 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.048 , 0.0156404035185 , scm::enl-nw , -0.0906666666667 , 0.0173196527208 , scm::lev , 0.156 , 0.0201946087415 , enl-wh::scm , 0.048 , 0.0156404035185 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0426666666667 , 0.0128050915799 , enl-wh::lev , 0.204 , 0.0169653241119 , enl-nw::scm , 0.0906666666667 , 0.0173196527208 , enl-nw::enl-wh , 0.0426666666667 , 0.0128050915799 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.246666666667 , 0.0116109782023 , lev::scm , -0.156 , 0.0201946087415 , lev::enl-wh , -0.204 , 0.0169653241119 , lev::enl-nw , -0.246666666667 , 0.0116109782023 , lev::lev , 0.0 , 0.0
640 , scm , 0.696 , 0.0168338283756 , enl-wh , 0.748666666667 , 0.0125739295252 , enl-nw , 0.764 , 0.0116923526765 , lev , 0.544666666667 , 0.009374512333 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0526666666667 , 0.0184623741501 , scm::enl-nw , -0.068 , 0.0209592196632 , scm::lev , 0.151333333333 , 0.0187347963051 , enl-wh::scm , 0.0526666666667 , 0.0184623741501 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0153333333333 , 0.0139161510217 , enl-wh::lev , 0.204 , 0.0106999480788 , enl-nw::scm , 0.068 , 0.0209592196632 , enl-nw::enl-wh , 0.0153333333333 , 0.0139161510217 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.219333333333 , 0.0111740439976 , lev::scm , -0.151333333333 , 0.0187347963051 , lev::enl-wh , -0.204 , 0.0106999480788 , lev::enl-nw , -0.219333333333 , 0.0111740439976 , lev::lev , 0.0 , 0.0
650 , scm , 0.713333333333 , 0.00931744679699 , enl-wh , 0.722666666667 , 0.0194700149327 , enl-nw , 0.751333333333 , 0.0162444292446 , lev , 0.544 , 0.00747142705393 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.00933333333333 , 0.018796374749 , scm::enl-nw , -0.038 , 0.0172098163203 , scm::lev , 0.169333333333 , 0.0118309074196 , enl-wh::scm , 0.00933333333333 , 0.018796374749 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0286666666667 , 0.0163806570664 , enl-wh::lev , 0.178666666667 , 0.0199747989375 , enl-nw::scm , 0.038 , 0.0172098163203 , enl-nw::enl-wh , 0.0286666666667 , 0.0163806570664 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.207333333333 , 0.0147110439743 , lev::scm , -0.169333333333 , 0.0118309074196 , lev::enl-wh , -0.178666666667 , 0.0199747989375 , lev::enl-nw , -0.207333333333 , 0.0147110439743 , lev::lev , 0.0 , 0.0
660 , scm , 0.649333333333 , 0.0125597829658 , enl-wh , 0.75 , 0.0111554670205 , enl-nw , 0.786666666667 , 0.0145041501085 , lev , 0.553333333333 , 0.00872629062937 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.100666666667 , 0.0158735745933 , scm::enl-nw , -0.137333333333 , 0.0179991769359 , scm::lev , 0.096 , 0.0131588584442 , enl-wh::scm , 0.100666666667 , 0.0158735745933 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0366666666667 , 0.0148971784552 , enl-wh::lev , 0.196666666667 , 0.0144734751004 , enl-nw::scm , 0.137333333333 , 0.0179991769359 , enl-nw::enl-wh , 0.0366666666667 , 0.0148971784552 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.233333333333 , 0.0127075364049 , lev::scm , -0.096 , 0.0131588584442 , lev::enl-wh , -0.196666666667 , 0.0144734751004 , lev::enl-nw , -0.233333333333 , 0.0127075364049 , lev::lev , 0.0 , 0.0
670 , scm , 0.685333333333 , 0.0108675527928 , enl-wh , 0.734666666667 , 0.00960863808903 , enl-nw , 0.760666666667 , 0.00733131285297 , lev , 0.550666666667 , 0.0102617592889 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0493333333333 , 0.0142194441731 , scm::enl-nw , -0.0753333333333 , 0.00997181212403 , scm::lev , 0.134666666667 , 0.016676441578 , enl-wh::scm , 0.0493333333333 , 0.0142194441731 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.026 , 0.0102328447223 , enl-wh::lev , 0.184 , 0.0129888841365 , enl-nw::scm , 0.0753333333333 , 0.00997181212403 , enl-nw::enl-wh , 0.026 , 0.0102328447223 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.21 , 0.0113920049938 , lev::scm , -0.134666666667 , 0.016676441578 , lev::enl-wh , -0.184 , 0.0129888841365 , lev::enl-nw , -0.21 , 0.0113920049938 , lev::lev , 0.0 , 0.0
680 , scm , 0.651333333333 , 0.0143563123296 , enl-wh , 0.74 , 0.0135973853696 , enl-nw , 0.764666666667 , 0.0125030366682 , lev , 0.536666666667 , 0.00677686696977 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0886666666667 , 0.0209096823222 , scm::enl-nw , -0.113333333333 , 0.0180287835706 , scm::lev , 0.114666666667 , 0.0179100633826 , enl-wh::scm , 0.0886666666667 , 0.0209096823222 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0246666666667 , 0.0106611096636 , enl-wh::lev , 0.203333333333 , 0.0146868547928 , enl-nw::scm , 0.113333333333 , 0.0180287835706 , enl-nw::enl-wh , 0.0246666666667 , 0.0106611096636 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.228 , 0.0137663034657 , lev::scm , -0.114666666667 , 0.0179100633826 , lev::enl-wh , -0.203333333333 , 0.0146868547928 , lev::enl-nw , -0.228 , 0.0137663034657 , lev::lev , 0.0 , 0.0
690 , scm , 0.642 , 0.0191183448842 , enl-wh , 0.718666666667 , 0.0116948865052 , enl-nw , 0.745333333333 , 0.00691964460659 , lev , 0.545333333333 , 0.0070469326135 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0766666666667 , 0.0236956004668 , scm::enl-nw , -0.103333333333 , 0.019175601782 , scm::lev , 0.0966666666667 , 0.0204323635804 , enl-wh::scm , 0.0766666666667 , 0.0236956004668 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0266666666667 , 0.0104420801106 , enl-wh::lev , 0.173333333333 , 0.013941677459 , enl-nw::scm , 0.103333333333 , 0.019175601782 , enl-nw::enl-wh , 0.0266666666667 , 0.0104420801106 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.2 , 0.0112348663642 , lev::scm , -0.0966666666667 , 0.0204323635804 , lev::enl-wh , -0.173333333333 , 0.013941677459 , lev::enl-nw , -0.2 , 0.0112348663642 , lev::lev , 0.0 , 0.0
700 , scm , 0.619333333333 , 0.012839753084 , enl-wh , 0.722 , 0.0130367003324 , enl-nw , 0.758 , 0.012585706178 , lev , 0.545333333333 , 0.0085305551033 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.102666666667 , 0.0186777744729 , scm::enl-nw , -0.138666666667 , 0.016940855722 , scm::lev , 0.074 , 0.013977760113 , enl-wh::scm , 0.102666666667 , 0.0186777744729 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.036 , 0.0115393048125 , enl-wh::lev , 0.176666666667 , 0.0147472533538 , enl-nw::scm , 0.138666666667 , 0.016940855722 , enl-nw::enl-wh , 0.036 , 0.0115393048125 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.212666666667 , 0.0158174774409 , lev::scm , -0.074 , 0.013977760113 , lev::enl-wh , -0.176666666667 , 0.0147472533538 , lev::enl-nw , -0.212666666667 , 0.0158174774409 , lev::lev , 0.0 , 0.0
710 , scm , 0.638 , 0.0149130815058 , enl-wh , 0.708666666667 , 0.0147532796103 , enl-nw , 0.75 , 0.00970681318571 , lev , 0.529333333333 , 0.00689390498382 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0706666666667 , 0.0215708994644 , scm::enl-nw , -0.112 , 0.0142111067674 , scm::lev , 0.108666666667 , 0.0179843553412 , enl-wh::scm , 0.0706666666667 , 0.0215708994644 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0413333333333 , 0.0143563123296 , enl-wh::lev , 0.179333333333 , 0.0170089301164 , enl-nw::scm , 0.112 , 0.0142111067674 , enl-nw::enl-wh , 0.0413333333333 , 0.0143563123296 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.220666666667 , 0.0128050915799 , lev::scm , -0.108666666667 , 0.0179843553412 , lev::enl-wh , -0.179333333333 , 0.0170089301164 , lev::enl-nw , -0.220666666667 , 0.0128050915799 , lev::lev , 0.0 , 0.0
720 , scm , 0.653333333333 , 0.0148971784552 , enl-wh , 0.723333333333 , 0.0119132668033 , enl-nw , 0.752666666667 , 0.00995396812741 , lev , 0.548 , 0.00737563556583 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.07 , 0.0233238075794 , scm::enl-nw , -0.0993333333333 , 0.0224195681724 , scm::lev , 0.105333333333 , 0.0157724560665 , enl-wh::scm , 0.07 , 0.0233238075794 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0293333333333 , 0.00592296222185 , enl-wh::lev , 0.175333333333 , 0.014418095626 , enl-nw::scm , 0.0993333333333 , 0.0224195681724 , enl-nw::enl-wh , 0.0293333333333 , 0.00592296222185 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.204666666667 , 0.0136582629989 , lev::scm , -0.105333333333 , 0.0157724560665 , lev::enl-wh , -0.175333333333 , 0.014418095626 , lev::enl-nw , -0.204666666667 , 0.0136582629989 , lev::lev , 0.0 , 0.0
730 , scm , 0.634 , 0.0087330788767 , enl-wh , 0.714 , 0.0135252849631 , enl-nw , 0.767333333333 , 0.00802588405192 , lev , 0.550666666667 , 0.00945006368781 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.08 , 0.0161658075373 , scm::enl-nw , -0.133333333333 , 0.0097372899112 , scm::lev , 0.0833333333333 , 0.0103566046202 , enl-wh::scm , 0.08 , 0.0161658075373 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0533333333333 , 0.0141001707371 , enl-wh::lev , 0.163333333333 , 0.0142880421384 , enl-nw::scm , 0.133333333333 , 0.0097372899112 , enl-nw::enl-wh , 0.0533333333333 , 0.0141001707371 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.216666666667 , 0.0132553273707 , lev::scm , -0.0833333333333 , 0.0103566046202 , lev::enl-wh , -0.163333333333 , 0.0142880421384 , lev::enl-nw , -0.216666666667 , 0.0132553273707 , lev::lev , 0.0 , 0.0
740 , scm , 0.689333333333 , 0.0146808012699 , enl-wh , 0.690666666667 , 0.015732956681 , enl-nw , 0.725333333333 , 0.00918291489266 , lev , 0.531333333333 , 0.00631517865792 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.00133333333333 , 0.0207603610901 , scm::enl-nw , -0.036 , 0.0160499221182 , scm::lev , 0.158 , 0.0127610518549 , enl-wh::scm , 0.00133333333333 , 0.0207603610901 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0346666666667 , 0.0112295905403 , enl-wh::lev , 0.159333333333 , 0.0168514204259 , enl-nw::scm , 0.036 , 0.0160499221182 , enl-nw::enl-wh , 0.0346666666667 , 0.0112295905403 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.194 , 0.0119925903049 , lev::scm , -0.158 , 0.0127610518549 , lev::enl-wh , -0.159333333333 , 0.0168514204259 , lev::enl-nw , -0.194 , 0.0119925903049 , lev::lev , 0.0 , 0.0
